,Date,ID,Name,Abs_magnitude,Min_diameter,Max_diameter,Potential_hazard,Close_approach_date,Relative_velocity,Miss_distance,Orbiting_body,Sentry_object
1167,2023-03-11,3836178,(2018 VC7),27.4,0.0088014652,0.0196806745,False,2023-03-11,8.2662642964,0.2795901704,Earth,True
1168,2023-03-11,54053848,(2020 RT2),28.22,0.0060333008,0.0134908707,False,2023-03-11,8.0215147445,0.4909708706,Earth,False
1169,2023-03-11,54299002,(2022 QQ21),24.22,0.0380675544,0.0851216393,False,2023-03-11,16.8970063698,0.3776999996,Earth,False
1170,2023-03-11,54320720,(2022 UD11),24.87,0.0282198679,0.063101543,False,2023-03-11,19.6211646374,0.4908920498,Earth,False
1171,2023-03-11,54347673,(2023 ET),26.03,0.0165407416,0.0369862226,False,2023-03-11,11.6834372963,0.0034496484,Earth,False
1172,2023-03-11,54347980,(2023 ET1),29.61,0.0031809363,0.0071127899,False,2023-03-11,8.9572670581,0.0029964541,Earth,True
1173,2023-03-11,54349270,(2023 FQ),24.43,0.0345585074,0.0772751717,False,2023-03-11,8.1858920428,0.0363354646,Earth,False
1174,2023-03-11,54352302,(2023 FO4),26.49,0.0133830462,0.029925401,False,2023-03-11,4.2888615949,0.0536062343,Earth,False
1175,2023-03-11,54392937,(2023 TA8),21.46,0.135692229,0.303417048,False,2023-03-11,17.9503014247,0.312780375,Earth,False
1176,2023-03-11,54431500,(2024 FH1),25.72,0.0190789723,0.0426618789,False,2023-03-11,16.2044131072,0.3669148014,Earth,False
1177,2023-03-07,2394392,394392 (2007 EP88),18.37,0.5630603897,1.2590413069,False,2023-03-07,24.8015209424,0.2565487429,Earth,False
1178,2023-03-07,2535844,535844 (2015 BY310),21.89,0.1113153296,0.2489086439,True,2023-03-07,7.7172473318,0.0269485678,Earth,False
1179,2023-03-07,3713272,(2015 EF7),24.38,0.0353634784,0.0790751417,False,2023-03-07,10.5429394486,0.1615145805,Earth,False
1180,2023-03-07,3747498,(2016 FB),23.67,0.0490405098,0.1096579137,False,2023-03-07,12.6524927664,0.3003714064,Earth,False
1181,2023-03-07,3748472,(2016 FU12),26.9,0.0110803882,0.0247765013,False,2023-03-07,11.0411530244,0.2168047193,Earth,False
1182,2023-03-07,54228591,(2021 XH3),25.06,0.0258556212,0.0578149266,False,2023-03-07,15.6282410493,0.3772488317,Earth,False
1183,2023-03-07,54305018,(2022 RO6),18.76,0.4704949611,1.0520587161,False,2023-03-07,21.0810353054,0.363066598,Earth,False
1184,2023-03-07,54319153,(2022 UD6),26.19,0.0153657929,0.0343589575,False,2023-03-07,9.0229020811,0.3039018572,Earth,False
1185,2023-03-07,54342613,(2023 EK),21.04,0.1646474378,0.3681628631,False,2023-03-07,36.018580993,0.2111311425,Earth,False
1186,2023-03-07,54354354,(2023 GP1),23.63,0.049952241,0.1116966065,False,2023-03-07,5.5241970402,0.1690469917,Earth,False
1187,2023-03-07,54376987,(2023 QE),27.39,0.0088420909,0.0197715164,False,2023-03-07,7.6773721778,0.1274598391,Earth,False
1188,2023-03-07,54378779,(2023 QC7),23.22,0.0603330078,0.1349087066,False,2023-03-07,7.1620037898,0.186295707,Earth,False
1189,2023-03-06,2443972,443972 (2003 TN1),19.64,0.313729225,0.7015198735,False,2023-03-06,9.8827287034,0.4760078523,Earth,False
1190,2023-03-06,3012991,(1998 FL5),21.48,0.1344481952,0.3006353038,False,2023-03-06,7.65863001,0.3287067965,Earth,False
1191,2023-03-06,3092342,(2001 SH276),19.76,0.2968622513,0.6638041738,False,2023-03-06,17.9984459086,0.317991562,Earth,False
1192,2023-03-06,3692286,(2014 TB),28.2,0.0060891262,0.0136157002,False,2023-03-06,6.6237246057,0.3623117966,Earth,False
1193,2023-03-06,3714459,(2015 FX117),23.9,0.04411182,0.0986370281,False,2023-03-06,10.4988048595,0.3824293682,Earth,False
1194,2023-03-06,3771025,(2017 EK3),26.3,0.0146067964,0.0326617897,False,2023-03-06,11.4954720301,0.2430106537,Earth,False
1195,2023-03-06,3781003,(2017 QF17),19.7,0.3051792326,0.6824015094,False,2023-03-06,10.9768015059,0.2091449826,Earth,False
1196,2023-03-06,3782015,(2017 SZ20),24.5,0.0334622374,0.0748238376,False,2023-03-06,11.5893794633,0.2665336664,Earth,False
1197,2023-03-06,3827152,(2018 RC),24.93,0.0274507982,0.0613818507,False,2023-03-06,8.0484619605,0.2728256937,Earth,False
1198,2023-03-06,3838260,(2019 CE5),23.43,0.0547715431,0.1224728936,False,2023-03-06,13.2790854804,0.3616392768,Earth,False
1199,2023-03-06,3878582,(2019 TR2),23.4,0.0555334912,0.1241766613,False,2023-03-06,23.5558482705,0.385150398,Earth,False
1200,2023-03-06,54006055,(2020 DU4),23.59,0.0508809225,0.1137732014,False,2023-03-06,8.6191635708,0.4175095284,Earth,False
1201,2023-03-06,54017234,(2020 KR4),21.06,0.163137941,0.3647875257,True,2023-03-06,30.1258624858,0.2883231066,Earth,False
1202,2023-03-06,54100617,(2020 XZ6),24.2,0.0384197891,0.0859092601,False,2023-03-06,17.6462716127,0.4682251573,Earth,False
1203,2023-03-06,2584693,584693 (2017 QF17),19.7,0.3051792326,0.6824015094,False,2023-03-06,10.9767779109,0.2091453922,Earth,False
1204,2023-03-06,54248949,(2022 EO),29.49,0.0033616692,0.0075169209,False,2023-03-06,5.6428029343,0.0971039012,Earth,False
1205,2023-03-06,54317203,(2022 UD3),26.04,0.0164647438,0.0368162863,False,2023-03-06,4.5797849645,0.2349332303,Earth,False
1206,2023-03-06,54341521,(2023 BN10),22.33,0.0908981358,0.2032544107,False,2023-03-06,4.6683019568,0.3067214206,Earth,False
1207,2023-03-06,54342222,(2023 BC11),20.14,0.2492039814,0.5572370428,False,2023-03-06,10.3942332749,0.4668911634,Earth,False
1208,2023-03-06,54346962,(2023 EM),25.48,0.0213086029,0.0476474846,False,2023-03-06,7.5810633447,0.0209089406,Earth,False
1209,2023-03-06,54347921,(2023 EG1),27.48,0.0084831076,0.0189688053,False,2023-03-06,7.1026617036,0.007522763,Earth,True
1210,2023-03-06,54350421,(2023 EA3),24.19,0.0385971268,0.0863057993,False,2023-03-06,4.7567994511,0.2358302834,Earth,False
1211,2023-03-06,54350895,(2023 FX1),22.09,0.1015207872,0.2270073813,False,2023-03-06,20.3152941719,0.1915704433,Earth,False
1212,2023-03-06,54354083,(2023 FR14),20.79,0.1847374636,0.4130855266,True,2023-03-06,20.7409086619,0.1648335234,Earth,False
1213,2023-03-06,54431627,(2024 FH2),22.33,0.0908981358,0.2032544107,False,2023-03-06,13.8798730741,0.4825168238,Earth,False
1214,2023-03-05,2424965,424965 (2009 AM15),18.76,0.4704949611,1.0520587161,False,2023-03-05,16.7826519013,0.153504378,Earth,False
1215,2023-03-05,3325670,(2006 EW),23.53,0.0523064176,0.1169607054,False,2023-03-05,9.6073183884,0.1073048253,Earth,False
1216,2023-03-05,3342643,(2006 SF7),22.41,0.0876102615,0.1959025002,False,2023-03-05,13.2997284488,0.2814899985,Earth,False
1217,2023-03-05,3388356,(2007 TF68),22.62,0.079534394,0.1778443116,False,2023-03-05,14.7753492881,0.4363506119,Earth,False
1218,2023-03-05,3730726,(2015 TH238),21.89,0.1113153296,0.2489086439,False,2023-03-05,19.0685421765,0.3787265765,Earth,False
1219,2023-03-05,3798997,(2018 CJ),23.64,0.0497227313,0.1111834072,False,2023-03-05,12.044247302,0.1056243005,Earth,False
1220,2023-03-05,3803895,(2018 HB),22.14,0.0992098919,0.2218400624,False,2023-03-05,16.1506772374,0.2483550247,Earth,False
1221,2023-03-05,54304741,(2022 SQ1),23.72,0.0479242116,0.1071617948,False,2023-03-05,13.3417127005,0.2248135821,Earth,False
1222,2023-03-05,54307207,(2022 SN8),19.57,0.3240074354,0.7245026508,True,2023-03-05,19.3901842206,0.3200697625,Earth,False
1223,2023-03-05,54340262,(2023 BK5),23.77,0.0468333233,0.1047224945,False,2023-03-05,8.4418962359,0.0455341089,Earth,False
1224,2023-03-05,54341514,(2023 CP1),21.17,0.1550797087,0.3467687706,False,2023-03-05,24.0044292034,0.1421167603,Earth,False
1225,2023-03-05,54342319,(2023 DU),25.22,0.024019003,0.0537081235,False,2023-03-05,11.7269416672,0.0084941583,Earth,False
1226,2023-03-05,54342550,(2023 DZ1),23.67,0.0490405098,0.1096579137,False,2023-03-05,1.5339808941,0.2443593641,Earth,False
1227,2023-03-05,54342584,(2023 EC),25.53,0.0208235599,0.0465628955,False,2023-03-05,8.012502068,0.030312441,Earth,False
1228,2023-03-05,54347919,(2023 EE1),23.59,0.0508809225,0.1137732014,False,2023-03-05,6.4951793167,0.1831948312,Earth,False
1229,2023-03-05,54469024,(2024 RB6),27.76,0.0074568426,0.016674007,False,2023-03-05,9.1128580745,0.1423639052,Earth,False
1230,2023-03-09,2171576,171576 (1999 VP11),18.68,0.4881518917,1.0915408131,True,2023-03-09,17.5542098759,0.2593337958,Earth,False
1231,2023-03-09,2470975,470975 (2009 SC15),21.43,0.1375798959,0.3076379996,False,2023-03-09,4.9385492005,0.1609940884,Earth,False
1232,2023-03-09,3174202,(2004 BE86),21.05,0.1638909515,0.3664713084,False,2023-03-09,2.577698289,0.1141021843,Earth,False
1233,2023-03-09,3529588,(2010 LK61),21.79,0.1165614595,0.2606393469,False,2023-03-09,16.5192658969,0.4144455235,Earth,False
1234,2023-03-09,3548666,(2010 TW54),27.6,0.0080270317,0.0179489885,False,2023-03-09,22.2165801874,0.4826939859,Earth,True
1235,2023-03-09,3667139,(2014 GJ45),23.63,0.049952241,0.1116966065,False,2023-03-09,11.3011052158,0.3943236144,Earth,False
1236,2023-03-09,3693428,(2014 UR),26.6,0.0127219879,0.0284472297,False,2023-03-09,10.6351770489,0.3071001702,Earth,False
1237,2023-03-09,3841981,(2019 KY),26.32,0.0144728805,0.0323623447,False,2023-03-09,6.631877684,0.4302029652,Earth,False
1238,2023-03-09,3843113,(2019 NK1),29.9,0.0027832677,0.0062235757,False,2023-03-09,21.8116228566,0.4662566861,Earth,True
1239,2023-03-09,3878616,(2019 TH5),24.7,0.0305179233,0.0682401509,False,2023-03-09,10.2052982965,0.3571313358,Earth,False
1240,2023-03-09,3991644,(2020 DQ),21.43,0.1375798959,0.3076379996,False,2023-03-09,3.2766816025,0.4621782252,Earth,False
1241,2023-03-09,54016208,(2020 FQ),27.31,0.0091739206,0.0205135101,False,2023-03-09,6.3164404246,0.0359665936,Earth,False
1242,2023-03-09,54130498,(2021 EY1),26.68,0.0122618211,0.0274182656,False,2023-03-09,16.4126531859,0.0559845361,Earth,False
1243,2023-03-09,54192205,(2021 RV1),27.35,0.0090064777,0.0201390963,False,2023-03-09,12.2711843332,0.1901884347,Earth,False
1244,2023-03-09,54306607,(2022 SH6),23.6,0.0506471459,0.1132504611,False,2023-03-09,14.0356543615,0.1951932311,Earth,False
1245,2023-03-09,54316897,(2022 UY),25.49,0.0212106988,0.0474285643,False,2023-03-09,9.2472915276,0.2002925495,Earth,False
1246,2023-03-09,54340802,(2023 BA10),19.65,0.3122877701,0.6982966825,True,2023-03-09,28.192768623,0.0647294978,Earth,False
1247,2023-03-09,54346963,(2023 EN),28.09,0.0064055286,0.0143231974,False,2023-03-09,12.8198151676,0.0009076159,Earth,False
1248,2023-03-09,54347535,(2023 EO),23.64,0.0497227313,0.1111834072,False,2023-03-09,13.3563265543,0.0454205692,Earth,False
1249,2023-03-09,54347539,(2023 ER),23.99,0.042320908,0.0946324271,False,2023-03-09,12.961913157,0.007001301,Earth,False
1250,2023-03-09,54347916,(2023 EB1),24.39,0.035200998,0.0787118244,False,2023-03-09,14.0254875422,0.0990567256,Earth,False
1251,2023-03-09,54347977,(2023 EQ1),29.14,0.0039496169,0.008831612,False,2023-03-09,7.8744514566,0.0058852014,Earth,False
1252,2023-03-09,54347983,(2023 EZ1),24.15,0.039314701,0.0879103439,False,2023-03-09,28.682502271,0.0152585376,Earth,False
1253,2023-03-09,54350429,(2023 FN1),23.0,0.0667659413,0.1492931834,False,2023-03-09,5.8963189274,0.3264734783,Earth,False
1254,2023-03-09,54350898,(2023 FA2),24.82,0.0288771931,0.0645713667,False,2023-03-09,7.423991004,0.0612044014,Earth,False
1255,2023-03-09,54383282,(2023 RA10),28.8,0.0046190746,0.0103285648,False,2023-03-09,4.3338070443,0.0347186247,Earth,False
1256,2023-03-09,54497934,(2024 VH1),26.577,0.0128574539,0.028750141,False,2023-03-09,12.2127480132,0.0759920773,Earth,False
1257,2023-03-08,2229007,229007 (2003 XF11),17.05,1.0340819954,2.312277636,False,2023-03-08,34.1289448829,0.1871529256,Earth,False
1258,2023-03-08,2417419,417419 (2006 KL21),20.92,0.1740022951,0.38908096,True,2023-03-08,6.6506464847,0.380348967,Earth,False
1259,2023-03-08,2508871,508871 (2003 CN17),19.01,0.4193290755,0.9376483177,False,2023-03-08,18.1795444396,0.2753765848,Earth,False
1260,2023-03-08,3596680,(2012 BF77),25.0,0.02658,0.0594346868,False,2023-03-08,14.0794065365,0.3279041696,Earth,False
1261,2023-03-08,3633048,(2013 FX7),21.63,0.1254743564,0.2805691903,True,2023-03-08,14.1356804414,0.1966628149,Earth,False
1262,2023-03-08,3666677,(2014 FR37),23.01,0.0664591797,0.1486072436,False,2023-03-08,9.7786130697,0.0967363326,Earth,False
1263,2023-03-08,3690061,(2014 SH144),25.21,0.0241298697,0.0539560289,False,2023-03-08,14.4034635887,0.2566920073,Earth,False
1264,2023-03-08,3701712,(2014 XB6),26.46,0.0135692229,0.0303417048,False,2023-03-08,17.0198047846,0.3721991983,Earth,False
1265,2023-03-08,3733933,(2015 VH65),27.7,0.0076657557,0.0171411509,False,2023-03-08,10.9931064692,0.3583822443,Earth,False
1266,2023-03-08,3738929,(2015 YN1),21.15,0.1565146436,0.3499773825,False,2023-03-08,3.9241206612,0.3213002393,Earth,False
1267,2023-03-08,3753857,(2016 LK10),24.65,0.031228777,0.0698296682,False,2023-03-08,4.9372093868,0.1152101569,Earth,False
1268,2023-03-08,3770320,(2017 DR109),27.6,0.0080270317,0.0179489885,False,2023-03-08,16.3295485297,0.3082883072,Earth,False
1269,2023-03-08,3798991,(2018 CB),25.9,0.0175612318,0.0392681082,False,2023-03-08,5.6505875718,0.0564825543,Earth,False
1270,2023-03-08,54235433,(2022 AM),28.18,0.0061454682,0.0137416847,False,2023-03-08,8.6413760517,0.2772250842,Earth,False
1271,2023-03-08,54305227,(2022 RC7),23.36,0.0565659358,0.1264852778,False,2023-03-08,11.0974461652,0.3520443875,Earth,False
1272,2023-03-08,54304755,(2022 SE2),25.11,0.0252670754,0.0564988982,False,2023-03-08,14.1770971199,0.3326563425,Earth,False
1273,2023-03-08,54322867,(2022 UR21),26.5,0.0133215567,0.0297879063,False,2023-03-08,4.8250101998,0.3899581724,Earth,False
1274,2023-03-08,54341598,(2023 CH3),23.98,0.0425162524,0.0950692305,False,2023-03-08,12.637769327,0.0758278335,Earth,False
1275,2023-03-08,54342225,(2023 DQ),21.79,0.1165614595,0.2606393469,True,2023-03-08,22.8481964824,0.0157644831,Earth,False
1276,2023-03-08,54342546,(2023 DW1),26.2,0.0152951935,0.0342010925,False,2023-03-08,5.9457676256,0.0587114654,Earth,False
1277,2023-03-08,54347536,(2023 EP),24.95,0.0271991277,0.0608190985,False,2023-03-08,10.1855476286,0.0740861845,Earth,False
1278,2023-03-08,54347918,(2023 EF1),24.94,0.0273246732,0.0610998267,False,2023-03-08,5.853785103,0.0798609311,Earth,False
1279,2023-03-08,54347993,(2023 EM2),27.13,0.0099667824,0.022286403,False,2023-03-08,9.5636259887,0.0302305498,Earth,False
1280,2023-03-08,54351723,(2023 FK3),22.25,0.0943093989,0.2108822268,False,2023-03-08,17.1459597245,0.1499090709,Earth,False
1281,2023-03-08,54353144,(2023 FX10),23.67,0.0490405098,0.1096579137,False,2023-03-08,14.0581023876,0.0829754697,Earth,False
1282,2023-03-08,54467977,(2024 RP1),29.32,0.0036354232,0.0081290534,False,2023-03-08,11.2103786186,0.1621330479,Earth,True
1283,2023-03-08,54490515,(2024 TL10),24.689,0.0306729097,0.0685867112,False,2023-03-08,4.3010239097,0.0642966672,Earth,False
1284,2023-03-14,2086666,86666 (2000 FL10),16.92,1.0978802603,2.4549348932,False,2023-03-14,19.2285348004,0.2265806786,Earth,False
1285,2023-03-14,2357622,357622 (2005 EY95),20.32,0.229379698,0.5129085974,True,2023-03-14,19.518031089,0.112199543,Earth,False
1286,2023-03-14,2462238,462238 (2008 CN1),20.66,0.1961349444,0.4385710684,True,2023-03-14,24.1026476474,0.4948305712,Earth,False
1287,2023-03-14,3092265,(2000 LK),18.3,0.5815070396,1.30028927,False,2023-03-14,33.2056868681,0.1793294648,Earth,False
1288,2023-03-14,3433366,(2008 UF7),19.16,0.3913406631,0.8750643252,False,2023-03-14,28.3609927594,0.400134838,Earth,False
1289,2023-03-14,3648865,(2013 TR5),19.22,0.3806755436,0.8512163929,False,2023-03-14,24.0970064888,0.2413153391,Earth,False
1290,2023-03-14,3768613,(2017 BN123),22.6,0.0802703167,0.1794898848,False,2023-03-14,18.0921198186,0.3066451134,Earth,False
1291,2023-03-14,3769816,(2017 DW34),23.21,0.0606114923,0.1355314169,False,2023-03-14,15.2108239035,0.2350821738,Earth,False
1292,2023-03-14,3789142,(2017 VN2),27.4,0.0088014652,0.0196806745,False,2023-03-14,8.6547975522,0.281152393,Earth,False
1293,2023-03-14,3893862,(2019 XQ),23.8,0.046190746,0.1032856481,False,2023-03-14,10.190816933,0.4351047801,Earth,False
1294,2023-03-14,2612162,612162 (2000 LK),18.29,0.5841911542,1.3062911326,False,2023-03-14,33.2056763578,0.1793299206,Earth,False
1295,2023-03-14,54317870,(2022 UY3),26.86,0.011286388,0.0252371308,False,2023-03-14,9.8754869288,0.3509661051,Earth,False
1296,2023-03-14,54340103,(2023 BD4),20.27,0.2347226375,0.5248557734,False,2023-03-14,4.353323945,0.4559888559,Earth,False
1297,2023-03-14,54340800,(2023 CM),21.48,0.1344481952,0.3006353038,True,2023-03-14,14.0270615519,0.0263575683,Earth,False
1298,2023-03-14,54347915,(2023 EA1),25.2,0.0242412481,0.0542050786,False,2023-03-14,15.1575800532,0.0390138155,Earth,False
1299,2023-03-14,54349267,(2023 FN),24.46,0.0340843469,0.0762149166,False,2023-03-14,12.6346005248,0.0800711099,Earth,False
1300,2023-03-14,54350420,(2023 FX),24.47,0.0339277435,0.0758647409,False,2023-03-14,7.4087925173,0.1114742071,Earth,False
1301,2023-03-14,54350423,(2023 FZ),26.55,0.013018321,0.0291098508,False,2023-03-14,12.2932174346,0.026643123,Earth,False
1302,2023-03-14,54384760,(2023 SZ),25.87,0.0178055329,0.039814382,False,2023-03-14,4.4028518168,0.0828360694,Earth,False
1303,2023-03-14,54392068,(2023 TN3),27.51,0.008366715,0.0187085435,False,2023-03-14,3.5023581012,0.1470339374,Earth,False
1304,2023-03-14,54421381,(2024 BX),25.1,0.0253837029,0.0567596853,False,2023-03-14,4.5295487589,0.1718631254,Earth,False
1305,2023-03-13,2218863,218863 (2006 WO127),16.34,1.4340192346,3.2065644897,False,2023-03-13,17.3525179121,0.2882675892,Earth,False
1306,2023-03-13,2471487,471487 (2011 VS5),19.75,0.2982325052,0.6668681546,False,2023-03-13,13.2512966348,0.2777203883,Earth,False
1307,2023-03-13,2526798,526798 (2007 AA9),22.58,0.0810130488,0.1811506842,False,2023-03-13,9.1539570305,0.2228767285,Earth,False
1308,2023-03-13,3802040,(2018 FF3),26.63,0.0125474356,0.028056919,False,2023-03-13,14.8895222415,0.1404706253,Earth,False
1309,2023-03-13,3829489,(2018 RW7),21.61,0.1266353563,0.283165265,False,2023-03-13,24.3738836703,0.4921483029,Earth,False
1310,2023-03-13,3840791,(2019 GM1),27.25,0.0094309399,0.0210882227,False,2023-03-13,3.5928251668,0.1018513895,Earth,False
1311,2023-03-13,54016361,(2020 FV4),25.39,0.0222103282,0.0496638037,False,2023-03-13,8.1526539283,0.0450153671,Earth,False
1312,2023-03-13,2566540,566540 (2018 RW7),21.61,0.1266353563,0.283165265,False,2023-03-13,24.3738836641,0.4921483029,Earth,False
1313,2023-03-13,54341650,(2023 CW3),23.93,0.0435065831,0.0972836774,False,2023-03-13,8.8607544127,0.0979734317,Earth,False
1314,2023-03-13,54347912,(2023 EX),27.51,0.008366715,0.0187085435,False,2023-03-13,8.4057148498,0.0095225418,Earth,False
1315,2023-03-13,54353616,(2023 FS13),25.25,0.0236894499,0.0529712204,False,2023-03-13,3.5688612508,0.0260627785,Earth,False
1316,2023-03-13,54376903,(2023 PH1),27.68,0.0077366861,0.017299756,False,2023-03-13,7.1844984901,0.1985716456,Earth,False
1317,2023-03-13,54377956,(2023 QP3),27.56,0.0081762653,0.0182826851,False,2023-03-13,7.9997310301,0.4798253702,Earth,False
1318,2023-03-13,54402139,(2023 VG),28.28,0.0058688766,0.013123207,False,2023-03-13,7.8087899613,0.395534156,Earth,False
1319,2023-03-12,3693145,(2014 TJ33),23.12,0.0631764148,0.1412667581,False,2023-03-12,13.3437166392,0.0610640505,Earth,False
1320,2023-03-12,3725152,(2015 PK9),23.7,0.0483676488,0.1081533507,False,2023-03-12,6.6227587153,0.1882218811,Earth,False
1321,2023-03-12,3726684,(2015 QT9),20.5,0.2111324448,0.4721064988,False,2023-03-12,16.4233105191,0.3819326733,Earth,False
1322,2023-03-12,3773672,(2017 GM),29.9,0.0027832677,0.0062235757,False,2023-03-12,28.0064780304,0.3672545175,Earth,True
1323,2023-03-12,3840696,(2019 FV),23.98,0.0425162524,0.0950692305,False,2023-03-12,17.533539325,0.4363297431,Earth,False
1324,2023-03-12,54016204,(2020 FM),24.1,0.040230458,0.0899580388,False,2023-03-12,11.6212855225,0.1752666513,Earth,False
1325,2023-03-12,54017264,(2020 KS5),25.4,0.022108281,0.0494356193,False,2023-03-12,10.0463596077,0.2348814649,Earth,False
1326,2023-03-12,54062088,(2020 TZ4),24.35,0.0358554334,0.0801751865,False,2023-03-12,14.1720998263,0.28432542,Earth,False
1327,2023-03-12,54097868,(2020 XG),28.14,0.006259721,0.0139971617,False,2023-03-12,23.4902024227,0.3951322653,Earth,True
1328,2023-03-12,54195880,(2021 RE12),23.31,0.0578835257,0.1294314984,False,2023-03-12,19.4136741445,0.3619914436,Earth,False
1329,2023-03-12,54316686,(2022 UK),25.13,0.0250354255,0.0559809132,False,2023-03-12,6.5087857706,0.2159270137,Earth,False
1330,2023-03-12,54347672,(2023 ES),26.4,0.0139493823,0.0311917671,False,2023-03-12,8.2100863415,0.0055128064,Earth,True
1331,2023-03-12,54347674,(2023 EU),23.28,0.0586887658,0.1312320699,False,2023-03-12,9.7657748769,0.0564272667,Earth,False
1332,2023-03-12,54347929,(2023 EP1),20.47,0.2140695897,0.4786741544,True,2023-03-12,21.651725593,0.0470754917,Earth,False
1333,2023-03-12,54349045,(2023 ET2),30.55,0.0020632648,0.0046136004,False,2023-03-12,13.4635661559,0.0010509233,Earth,True
1334,2023-03-12,54350894,(2023 FW1),22.3,0.0921626549,0.2060819612,False,2023-03-12,2.1952301135,0.3009472289,Earth,False
1335,2023-03-12,54353461,(2023 FW12),26.93,0.0109283596,0.0244365549,False,2023-03-12,4.2118152399,0.0299273241,Earth,False
1336,2023-03-12,54377843,(2023 QQ2),25.11,0.0252670754,0.0564988982,False,2023-03-12,11.2157203373,0.3750077489,Earth,False
1337,2023-03-12,54467481,(2024 QR1),23.94,0.0433066885,0.0968366995,False,2023-03-12,18.3499396388,0.2736459825,Earth,False
1338,2023-03-18,2386504,386504 (2009 BP58),18.72,0.4792421155,1.071617948,False,2023-03-18,24.5521033593,0.3239676905,Earth,False
1339,2023-03-18,3170208,(2003 YG136),25.24,0.0237987955,0.0532157244,False,2023-03-18,11.7679606276,0.3397255919,Earth,False
1340,2023-03-18,3182827,(2004 KZ14),20.5,0.2111324448,0.4721064988,False,2023-03-18,6.1884102773,0.1123411948,Earth,False
1341,2023-03-18,54049893,(2020 PF),23.2,0.0608912622,0.1361570015,False,2023-03-18,26.6188719541,0.4978893452,Earth,False
1342,2023-03-18,54053738,(2020 RQ),25.7,0.0192555078,0.0430566244,False,2023-03-18,19.7130821833,0.3746440787,Earth,False
1343,2023-03-18,54134660,(2021 GG1),26.72,0.0120380177,0.0269178258,False,2023-03-18,25.6726673815,0.3644427949,Earth,True
1344,2023-03-18,54135431,(2021 GV3),25.24,0.0237987955,0.0532157244,False,2023-03-18,8.2730818509,0.2105952535,Earth,False
1345,2023-03-18,54198193,(2021 RV19),26.34,0.0143401923,0.0320656449,False,2023-03-18,14.0244152185,0.2554167876,Earth,False
1346,2023-03-18,2619492,619492 (2004 KZ14),20.48,0.2130860292,0.4764748465,False,2023-03-18,6.1883990176,0.1123407949,Earth,False
1347,2023-03-18,54316904,(2022 UJ1),27.91,0.0069591304,0.0155610887,False,2023-03-18,5.1355862524,0.1111291308,Earth,False
1348,2023-03-18,54347914,(2023 EZ),26.31,0.0145396843,0.0325117225,False,2023-03-18,6.6024987954,0.0416684284,Earth,False
1349,2023-03-18,54347917,(2023 EC1),24.51,0.0333084924,0.0744800533,False,2023-03-18,23.0578313285,0.0986422955,Earth,False
1350,2023-03-18,54349052,(2023 FF),23.51,0.0527904029,0.1180429295,False,2023-03-18,16.0478582419,0.1392532987,Earth,False
1351,2023-03-18,54351257,(2023 FU2),25.06,0.0258556212,0.0578149266,False,2023-03-18,4.8780977543,0.1190034756,Earth,False
1352,2023-03-18,54351833,(2023 FT3),26.08,0.0161642283,0.0361443134,False,2023-03-18,8.5740771033,0.0143126068,Earth,True
1353,2023-03-18,54399500,(2023 FW48),28.53,0.0052306418,0.0116960705,False,2023-03-18,11.4275935097,0.0033647013,Earth,False
1354,2023-03-18,54399501,(2023 FX48),31.39,0.001401377,0.0031335742,False,2023-03-18,7.9454103159,0.0014900155,Earth,False
1355,2023-03-18,54399502,(2023 FY48),28.17,0.0061738344,0.0138051134,False,2023-03-18,23.9400496817,0.004099945,Earth,True
1356,2023-03-18,54431183,(2024 FA),22.55,0.0821400526,0.1836707413,False,2023-03-18,13.8243133166,0.4372081788,Earth,False
1357,2023-03-17,2303933,303933 (2005 VQ),19.05,0.4116754573,0.9205343072,False,2023-03-17,15.5266194296,0.377568308,Earth,False
1358,2023-03-17,3449749,(2009 DO111),22.85,0.0715409951,0.1599705282,False,2023-03-17,11.5571781462,0.082209617,Earth,False
1359,2023-03-17,3454894,(2009 FY10),20.11,0.2526707542,0.5649889822,False,2023-03-17,32.0128991302,0.4985106291,Earth,False
1360,2023-03-17,3599482,(2012 DK4),23.6,0.0506471459,0.1132504611,False,2023-03-17,13.3351161348,0.2648000676,Earth,False
1361,2023-03-17,3633049,(2013 FY7),22.51,0.0836671502,0.1870854353,False,2023-03-17,9.4677151371,0.4284756319,Earth,False
1362,2023-03-17,3799748,(2018 DA2),23.28,0.0586887658,0.1312320699,False,2023-03-17,16.2892165973,0.0893629719,Earth,False
1363,2023-03-17,3825135,(2018 LV2),25.3,0.0231502122,0.0517654482,False,2023-03-17,9.145947261,0.2671814926,Earth,False
1364,2023-03-17,3831916,(2018 UQ1),21.95,0.1082816778,0.2421251924,True,2023-03-17,11.6769569501,0.0274418055,Earth,False
1365,2023-03-17,3843800,(2019 RR1),24.5,0.0334622374,0.0748238376,False,2023-03-17,8.9960771557,0.4367917147,Earth,False
1366,2023-03-17,54160408,(2021 LG7),24.09,0.0404161533,0.0903732663,False,2023-03-17,11.8041021116,0.3450566511,Earth,False
1367,2023-03-17,54249326,(2022 DC5),22.93,0.0689532874,0.154184238,False,2023-03-17,4.9540615991,0.1598262234,Earth,False
1368,2023-03-17,54293102,(2022 OO6),21.2,0.1529519353,0.3420109247,False,2023-03-17,11.2136004866,0.2891650227,Earth,False
